0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
97.42,97.38,97.44,97.42,97.39,97.44,97.38,97.39999999999999,97.43,97.39,97.42,97.39999999999999,97.41,97.38,97.41,97.37,97.39999999999999,97.42,97.39999999999999,97.38,97.39999999999999,97.42,97.38,97.37,97.41
97.37,97.38,97.39999999999999,97.39999999999999,97.42,97.42,97.39999999999999,97.43,97.43,97.42,97.39999999999999,97.39,97.39999999999999,97.38,97.42,97.35000000000001,97.43,97.39999999999999,97.38,97.41,97.39,97.35000000000001,97.38,97.39999999999999,97.44
97.41,97.39999999999999,97.35000000000001,97.44,97.43,97.39,97.44,97.33000000000001,97.39,97.43,97.38,97.38,97.35000000000001,97.39,97.39999999999999,97.38,97.37,97.42,97.42,97.37,97.42,97.41,97.35000000000001,97.39,97.39
97.36,97.35000000000001,97.39,97.34,97.41,97.39999999999999,97.33000000000001,97.39,97.45,97.32,97.35000000000001,97.28999999999999,97.39999999999999,97.37,97.31,97.38,97.39,97.36,97.42,97.42,97.43,97.34,97.39999999999999,97.34,97.34
97.35000000000001,97.42,97.28,97.38,97.35000000000001,97.35000000000001,97.3,97.39,97.41,97.38,97.39,97.39999999999999,97.35000000000001,97.41,97.32,97.39,97.43,97.39,97.37,97.32,97.28999999999999,97.36,97.31,97.42,97.33000000000001
